participant_id,stimulus_index,time_constraint,sentence_idx,sentence_text,initial_appraisal,eligible_for_reread_analysis,reread,initial_coverage,return_coverage,n_words_in_sentence,n_unique_initial_words,n_unique_returned_words
6,5,90,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,1,0.75,0.4166666666666667,12,9,5
6,5,90,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,1,0.85,0.3,20,17,6
6,5,90,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,1,0,0.7272727272727273,0.0,11,8,0
6,5,90,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.8,0.2,10,8,2
6,5,90,7,Have you come across any books that left a lasting impression?,0.5522088353413654,0,0,0.2727272727272727,0.18181818181818182,11,3,2
6,5,90,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.75,0.0,8,6,0
6,5,90,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,0,0.8125,0.1875,16,13,3
6,5,90,10,Looking forward to hearing your thoughts!,0.5859375,0,0,0.16666666666666666,0.0,6,1,0
31,7,30,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,0,0.56,0.08,25,14,2
31,7,30,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,0,0.7619047619047619,0.19047619047619047,21,16,4
31,7,30,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.5833333333333334,0.08333333333333333,12,7,1
31,7,30,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,0,0,0.48,0.08,25,12,2
31,7,30,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,0,0,0.4166666666666667,0.0,12,5,0
31,7,30,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,0,0,0.36,0.0,25,9,0
31,7,30,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,0,0,0.47368421052631576,0.0,19,9,0
26,3,30,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,0,0.6428571428571429,0.0,14,9,0
26,3,30,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,0,0.9,0.0,10,9,0
26,3,30,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,0,0.6,0.0,15,9,0
26,3,30,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,0,0,0.2857142857142857,0.0,14,4,0
26,3,30,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,0,0,0.47058823529411764,0.0,17,8,0
26,3,30,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,0,0.7272727272727273,0.0,11,8,0
26,3,30,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,1,0,0.5909090909090909,0.0,22,13,0
26,3,30,7,I’m curious how others are working towards sustainability.,0.556930693069307,1,0,0.625,0.0,8,5,0
26,3,30,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,1,1,0.6666666666666666,0.3333333333333333,12,8,4
26,3,30,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,1,0,0.6923076923076923,0.0,13,9,0
7,6,60,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,0,0.9444444444444444,0.0,18,17,0
7,6,60,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,0,0.6875,0.0,16,11,0
7,6,60,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,0,0.8214285714285714,0.0,28,23,0
7,6,60,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.625,0.0,24,15,0
7,6,60,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,1,0,0.6363636363636364,0.045454545454545456,22,14,1
7,6,60,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,1,0,0.6875,0.0,16,11,0
7,6,60,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,1,0,0.7777777777777778,0.0,18,14,0
16,2,30,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.7692307692307693,0.6923076923076923,13,10,9
16,2,30,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,0,0.9230769230769231,0.07692307692307693,13,12,1
16,2,30,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,0,0.8125,0.0625,16,13,1
16,2,30,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.7272727272727273,0.0,11,8,0
16,2,30,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.5714285714285714,14,0,8
16,2,30,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.75,0.08333333333333333,12,9,1
16,2,30,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,0,0,0.2,0.0,10,2,0
22,7,60,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,1,0.76,0.52,25,19,13
22,7,60,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,1,0.8095238095238095,0.5238095238095238,21,17,11
22,7,60,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.75,0.25,12,9,3
22,7,60,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,1,0,0.56,0.04,25,14,1
22,7,60,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,1,0,0.5,0.08333333333333333,12,6,1
22,7,60,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,0,0,0.44,0.12,25,11,3
22,7,60,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,1,0,0.8421052631578947,0.0,19,16,0
16,6,90,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,0,0.8333333333333334,0.1111111111111111,18,15,2
16,6,90,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,0,0.9375,0.25,16,15,4
16,6,90,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,0,0.75,0.03571428571428571,28,21,1
16,6,90,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.7916666666666666,0.0,24,19,0
16,6,90,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,1,0,0.6818181818181818,0.045454545454545456,22,15,1
16,6,90,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,1,0,0.8125,0.0,16,13,0
16,6,90,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,0,0,0.2222222222222222,0.0,18,4,0
18,4,60,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,1,1.0,1.0,3,3,3
18,4,60,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,0,0.8333333333333334,0.0,24,20,0
18,4,60,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,0.7142857142857143,0.0,7,5,0
18,4,60,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,0,0.5789473684210527,0.10526315789473684,19,11,2
18,4,60,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,0,0,0.43478260869565216,0.0,23,10,0
18,4,60,5,"We check in regularly, keeping us on track.",0.6024096385542168,1,0,0.625,0.0,8,5,0
18,4,60,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,1,0,0.7272727272727273,0.0,11,8,0
18,4,60,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,1,0,0.7619047619047619,0.0,21,16,0
18,4,60,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,1,0,0.8125,0.125,16,13,2
18,4,60,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,1,0,0.875,0.0,8,7,0
32,3,60,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,0,0.7142857142857143,0.0,14,10,0
32,3,60,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,0,0.7,0.0,10,7,0
32,3,60,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,0,0.7333333333333333,0.0,15,11,0
32,3,60,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,0,0.7857142857142857,0.0,14,11,0
32,3,60,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.5882352941176471,0.0,17,10,0
32,3,60,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,0,0.6363636363636364,0.0,11,7,0
32,3,60,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,1,0,0.7727272727272727,0.0,22,17,0
32,3,60,7,I’m curious how others are working towards sustainability.,0.556930693069307,1,0,0.75,0.0,8,6,0
32,3,60,8,What small changes you made that had a big impact?,0.5813953488372093,1,0,0.8,0.0,10,8,0
32,3,60,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,1,0,0.8333333333333334,0.0,12,10,0
32,3,60,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,1,0,0.6153846153846154,0.0,13,8,0
13,3,90,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,1,0.7857142857142857,0.9285714285714286,14,11,13
13,3,90,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,1,0.8,0.3,10,8,3
13,3,90,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,0,0.7333333333333333,0.0,15,11,0
13,3,90,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,0,0.7857142857142857,0.0,14,11,0
13,3,90,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.6470588235294118,0.29411764705882354,17,11,5
